player,position,season,phase,contract_event_id,points_pct_change_from_baseline,total_rebounds_pct_change_from_baseline,assists_pct_change_from_baseline,steals_pct_change_from_baseline,blocks_pct_change_from_baseline,fg_percentage_pct_change_from_baseline,three_point_percentage_pct_change_from_baseline,efficient_scoring_value_pct_change_from_baseline,hustle_factor_pct_change_from_baseline,offensive_creation_rate_pct_change_from_baseline,availability_rate_pct_change_from_baseline,overall_impact_score_pct_change_from_baseline,points_pct_change_from_contract_year,total_rebounds_pct_change_from_contract_year,assists_pct_change_from_contract_year,steals_pct_change_from_contract_year,blocks_pct_change_from_contract_year,fg_percentage_pct_change_from_contract_year,three_point_percentage_pct_change_from_contract_year,efficient_scoring_value_pct_change_from_contract_year,hustle_factor_pct_change_from_contract_year,offensive_creation_rate_pct_change_from_contract_year,availability_rate_pct_change_from_contract_year,overall_impact_score_pct_change_from_contract_year
Onyeka Okongwu, C       ,2024, Contract Year 2     ,2.0,0.594,0.478,0.733,-0.091,0.1,-0.084,332999.0,0.519,-0.124,0.728,0.122,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onyeka Okongwu, C       ,2025, Post-Contract Year 2,2.0,1.094,0.935,2.067,0.636,-0.1,-0.15,323999.0,0.872,0.02,1.117,0.51,0.19,0.136,0.134,0.278,0.286,-0.1,-0.037,-0.014,0.104,0.076,0.101,0.147,0.092
Orlando Robinson, C       ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Oshae Brissett, SF      ,2022, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Oshae Brissett, SF      ,2023, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.358,-0.364,-0.286,-0.5,-0.061,-0.114,-0.373,-0.106,-0.045,-0.03,-0.116
Oso Ighodaro, PF      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
Otto Porter Jr., SF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.483,-0.423,-0.438,-0.571,-0.0,-0.049,-0.082,-0.527,-0.108,-0.297,-0.013,-0.164
Otto Porter Jr., SF      ,2016, Contract Year 1     ,1.0,0.933,0.733,0.778,1.333,-0.0,0.051,0.089,1.113,0.12,0.422,0.014,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otto Porter Jr., SF      ,2017, Contract Year 2     ,2.0,-0.036,0.143,-0.286,-0.0,-0.167,0.11,0.069,0.073,0.007,0.327,0.429,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otto Porter Jr., SF      ,2018, Post-Contract Year 2,2.0,0.058,0.143,-0.048,-0.0,-0.167,0.082,0.086,0.125,0.039,0.126,0.375,0.114,0.046,-0.0,0.143,-0.0,-0.0,-0.013,0.008,0.024,0.016,-0.082,-0.019,0.002
Otto Porter Jr., SF      ,2019, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,-0.125,0.2,-0.0,0.2,-0.087,-0.072,-0.09,-0.023,-0.184,-0.287,-0.1
P.J. Hairston, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
P.J. Hairston, SF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.3,0.2,-0.0,-0.333,0.099,-0.037,0.179,-0.094,0.029,0.467,0.047
P.J. Tucker, SF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.123,0.524,0.167,0.2,0.091,-0.052,0.448,0.025,0.102,-0.043,0.046
P.J. Tucker, SF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.088,1.095,0.083,-0.2,0.024,-0.093,0.169,-0.038,0.313,0.006,0.008
P.J. Tucker, SF      ,2017, Contract Year 1     ,1.0,-0.144,-0.072,-0.273,0.037,-0.467,-0.005,0.013,-0.19,0.091,-0.028,0.032,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Tucker, PF      ,2018, Post-Contract Year 1,1.0,-0.22,-0.104,-0.455,-0.259,-0.2,-0.06,0.052,-0.209,0.01,-0.344,0.045,-0.027,-0.047,-0.018,-0.143,-0.167,0.2,-0.029,0.019,-0.012,-0.039,-0.194,0.006,-0.034
P.J. Tucker, PF      ,2019, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.018,0.143,0.333,1.0,-0.014,0.036,0.216,-0.105,0.194,0.006,-0.037
P.J. Tucker, PF      ,2020, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.158,0.524,-0.083,1.0,0.034,-0.016,0.163,-0.074,0.303,-0.117,-0.045
P.J. Washington, PF      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PJ Dozier, SG      ,2021, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Pablo Prigioni, PG      ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Prigioni, PG      ,2016, Post-Contract Year 1,1.0,-0.39,0.056,-0.154,-0.25,-1.0,-0.063,-0.14,-0.454,0.202,-0.06,-0.119,0.035,-0.242,0.027,-0.083,-0.143,-1.0,-0.032,-0.075,-0.294,0.092,-0.031,-0.063,0.017
Paolo Banchero, PF      ,2023, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Paolo Banchero, PF      ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.0,0.459,0.125,0.2,0.066,0.138,0.208,-0.011,0.323,0.111,0.077
Paolo Banchero, PF      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.087,0.297,-0.0,0.2,0.059,0.074,0.392,0.066,0.214,-0.361,0.059
Pascal Siakam, PF      ,2017, Contract Year 1     ,1.0,-0.811,-0.551,-0.936,-0.487,0.684,-0.01,-0.592,-0.824,0.18,-0.804,-0.259,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Siakam, PF      ,2018, Post-Contract Year 1,1.0,-0.672,-0.406,-0.574,-0.179,0.053,0.001,-0.373,-0.676,0.097,0.017,0.091,-0.094,0.27,0.139,0.739,0.231,-0.231,0.006,0.212,0.298,-0.036,0.677,0.191,0.075
Pascal Siakam, PF      ,2019, Contract Year 2     ,2.0,-0.24,-0.089,-0.34,-0.077,0.474,0.082,0.052,-0.173,0.044,-0.291,0.077,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Siakam, PF      ,2020, Contract Year 3     ,3.0,0.03,-0.036,-0.255,0.026,0.895,-0.107,0.024,-0.03,0.024,-0.384,-0.192,-0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Siakam, PF      ,2021, Post-Contract Year 3,3.0,-0.037,-0.05,-0.043,0.128,0.474,-0.103,-0.153,-0.127,-0.015,-0.142,-0.246,-0.093,-0.034,-0.007,0.125,0.048,-0.125,0.002,-0.095,-0.053,-0.019,0.164,-0.034,-0.017
Pascal Siakam, PF      ,2022, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.172,0.325,0.238,-0.25,0.088,0.049,0.075,0.07,0.175,0.172,0.094
Pascal Siakam, C       ,2023, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.076,0.45,-0.143,-0.375,0.057,-0.012,0.119,-0.041,0.44,0.224,0.07
Pascal Siakam, PF      ,2024, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.021,0.075,-0.238,-0.625,0.181,0.055,0.109,-0.037,0.405,0.379,0.09
Pascal Siakam, PF      ,2025, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088,-0.048,-0.15,-0.143,-0.375,0.143,0.186,0.037,-0.01,0.407,0.345,0.083
Pat Connaughton, SG      ,2018, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115,-0.556,-0.214,-0.455,-0.25,-0.048,0.003,-0.177,-0.456,-0.029,0.206,-0.264
Pat Connaughton, SG      ,2019, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,-0.067,0.429,-0.091,-0.0,0.048,-0.06,0.137,-0.068,0.765,-0.103,0.017
Pat Connaughton, SG      ,2020, Contract Year 1     ,1.0,-0.27,0.212,0.091,-0.294,0.667,0.013,-0.078,-0.3,0.385,-0.273,-0.034,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Connaughton, SG      ,2021, Post-Contract Year 1,1.0,-0.081,0.385,-0.182,0.235,-0.0,-0.033,0.033,-0.089,0.285,-0.182,-0.005,0.116,0.115,0.067,-0.143,0.273,-0.25,-0.024,0.057,0.131,-0.037,0.059,0.015,-0.005
Pat Connaughton, SG      ,2022, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623,-0.067,-0.071,0.636,-0.5,0.03,0.125,0.763,-0.229,0.147,-0.044,-0.078
Pat Connaughton, SG      ,2023, Contract Year 2     ,2.0,0.434,0.704,-0.235,2.0,-0.333,-0.164,0.056,0.378,0.047,-0.108,0.488,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Connaughton, SF      ,2024, Post-Contract Year 2,2.0,0.057,0.148,0.235,1.5,-0.0,-0.072,0.075,0.078,-0.189,0.235,0.854,0.044,-0.152,-0.195,0.235,-0.091,0.2,0.052,0.009,-0.122,-0.127,0.161,0.109,-0.034
Pat Connaughton, SG      ,2025, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197,-0.299,-0.0,-0.636,0.2,0.134,-0.061,-0.186,0.077,-0.06,-0.401,-0.074
Patrick Beverley, PG      ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Beverley, PG      ,2016, Post-Contract Year 1,1.0,-0.02,-0.167,-0.0,0.182,-0.0,0.133,0.124,0.074,-0.021,0.143,0.268,0.07,-0.01,-0.091,-0.0,0.083,-0.0,0.062,0.058,0.036,-0.011,0.067,0.118,0.034
Patrick Beverley, SG      ,2017, Contract Year 2     ,2.0,-0.059,0.405,0.235,0.364,-0.0,0.097,0.073,-0.004,0.373,0.235,0.196,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Beverley, PG      ,2019, Contract Year 3     ,3.0,-0.248,0.19,0.118,-0.182,0.5,0.063,0.115,-0.199,0.282,0.49,0.393,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Beverley, PG      ,2020, Contract Year 4     ,4.0,-0.218,0.238,0.059,-0.0,0.25,0.125,0.09,-0.129,0.397,0.21,-0.089,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Beverley, PG      ,2022, Post-Contract Year 4,4.0,-0.089,-0.024,0.353,0.091,1.25,0.06,-0.037,-0.072,0.319,0.546,0.036,0.235,0.076,-0.118,0.122,0.043,0.286,-0.03,-0.062,0.031,-0.029,0.122,0.064,0.013
Patrick Beverley, PG      ,2023, Contract Year 5     ,5.0,-0.386,-0.119,-0.147,-0.182,0.5,0.044,-0.059,-0.362,0.037,0.365,0.196,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Beverley, PG      ,2024, Post-Contract Year 5,5.0,-0.386,-0.214,-0.147,-0.455,-0.0,0.089,-0.053,-0.38,0.162,0.365,0.304,0.137,-0.0,-0.057,-0.0,-0.2,-0.2,0.021,0.003,-0.014,0.057,-0.0,0.043,0.039
Patrick McCaw, SG      ,2017, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick McCaw, SG      ,2018, Post-Contract Year 1,1.0,-0.0,-0.0,0.273,0.6,-0.0,-0.055,-0.285,-0.126,0.021,-0.045,-0.197,-0.065,-0.0,-0.0,0.12,0.231,-0.0,-0.029,-0.166,-0.067,0.01,-0.023,-0.109,-0.034
Patrick Patterson, PF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.536,1.0,0.167,0.429,0.124,-0.021,0.564,0.12,0.525,0.102,0.184
Patrick Patterson, PF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.246,0.263,0.167,0.143,0.036,-0.045,0.285,-0.033,-0.144,0.075,0.008
Patrick Patterson, PF      ,2017, Contract Year 1     ,1.0,-0.087,-0.063,-0.226,-0.143,-0.111,-0.071,0.015,-0.108,-0.018,-0.075,-0.188,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson, PF      ,2018, Post-Contract Year 1,1.0,-0.477,-0.5,-0.548,-0.143,-0.333,-0.078,0.053,-0.488,-0.065,-0.245,0.025,-0.102,-0.271,-0.304,-0.263,-0.0,-0.143,-0.004,0.018,-0.271,-0.024,-0.101,0.116,-0.016
Patrick Patterson, PF      ,2019, Contract Year 2     ,2.0,-0.517,-0.521,-0.677,-0.571,-0.556,-0.133,-0.083,-0.567,-0.102,-0.326,-0.213,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson, PF      ,2020, Post-Contract Year 2,2.0,-0.342,-0.458,-0.548,-0.857,-0.778,-0.054,0.064,-0.321,-0.068,-0.245,-0.263,-0.157,0.153,0.061,0.167,-0.5,-0.333,0.043,0.074,0.221,0.019,0.057,-0.033,0.024
Patrick Williams, PF      ,2021, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098,0.15,0.167,-0.0,-0.333,0.041,-0.058,-0.123,0.067,0.011,-0.134,-0.017
Patrick Williams, PF      ,2023, Contract Year 1     ,1.0,0.109,-0.13,-0.143,-0.0,0.5,-0.039,0.061,0.14,-0.063,-0.011,0.155,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Williams, PF      ,2024, Contract Year 2     ,2.0,0.087,-0.152,0.071,-0.0,0.333,-0.083,0.02,0.069,-0.062,0.148,-0.394,-0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Williams, PF      ,2025, Post-Contract Year 2,2.0,-0.022,-0.174,0.429,-0.111,-0.167,-0.178,-0.097,-0.102,-0.067,0.429,-0.113,-0.057,-0.053,-0.013,0.143,-0.059,-0.231,-0.055,-0.061,-0.087,-0.003,0.109,0.189,0.029
Patty Mills, PG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292,-0.189,-0.46,-0.333,-1.0,-0.105,-0.132,-0.38,0.139,-0.056,-0.37,-0.141
Patty Mills, PG      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.128,0.081,-0.111,-0.067,1.0,-0.001,-0.023,-0.153,0.221,0.244,-0.0,0.09
Patty Mills, PG      ,2017, Contract Year 1     ,1.0,0.03,-0.014,0.505,0.231,-1.0,0.059,0.103,0.081,-0.049,0.061,0.143,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patty Mills, PG      ,2018, Post-Contract Year 1,1.0,0.084,0.041,0.204,0.077,0.333,-0.011,-0.009,0.066,-0.159,-0.151,0.171,-0.03,0.026,0.027,-0.111,-0.067,1.0,-0.034,-0.053,-0.007,-0.061,-0.111,0.012,-0.036
Patty Mills, PG      ,2019, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.189,-0.048,-0.2,1.0,-0.001,0.003,0.025,0.112,0.111,0.012,0.065
Patty Mills, PG      ,2020, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.135,-0.429,0.067,1.0,0.013,-0.028,0.234,-0.007,-0.111,-0.185,-0.038
Pau Gasol, PF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.255,-0.156,-0.4,0.226,0.018,0.043,0.256,0.025,-0.233,0.147,0.057
Pau Gasol, C       ,2016, Contract Year 1     ,1.0,0.154,0.111,0.414,1.0,0.379,-0.015,-0.151,0.116,0.066,0.019,-0.071,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pau Gasol, C       ,2017, Post-Contract Year 1,1.0,-0.133,-0.212,-0.207,0.333,-0.241,0.055,0.312,-0.044,-0.088,-0.02,-0.174,-0.092,-0.142,-0.17,-0.281,-0.2,-0.29,0.034,0.214,-0.077,-0.078,-0.02,-0.059,-0.072
Pau Gasol, C       ,2018, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.301,-0.149,-0.031,-0.4,-0.355,-0.057,-0.192,-0.325,-0.003,0.233,0.132,-0.011
Paul George, SF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,0.007,0.108,-0.095,-0.111,-0.037,-0.057,-0.137,0.034,-0.087,0.038,-0.015
Paul George, SF      ,2017, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,-0.108,-0.238,-0.111,0.062,-0.001,-0.035,-0.073,-0.168,-0.038,-0.062
Paul George, SF      ,2018, Contract Year 1     ,1.0,-0.064,-0.162,-0.108,0.143,0.25,-0.022,0.05,-0.048,-0.116,0.022,0.013,-0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul George, SF      ,2019, Post-Contract Year 1,1.0,0.197,0.206,0.108,0.257,-0.0,-0.003,0.01,0.236,0.155,0.27,-0.013,0.148,0.122,0.18,0.108,0.048,-0.111,0.009,-0.019,0.13,0.133,0.108,-0.013,0.104
Paul George, SF      ,2020, Contract Year 2     ,2.0,0.03,0.03,-0.093,-0.125,-0.143,-0.03,0.082,0.024,0.121,-0.093,-0.158,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul George, SF      ,2021, Post-Contract Year 2,2.0,0.117,0.193,0.209,-0.313,-0.143,0.032,0.08,0.147,0.063,-0.04,-0.053,0.059,0.04,0.073,0.143,-0.12,-0.0,0.031,-0.001,0.057,-0.026,0.029,0.059,0.011
Paul George, SG      ,2023, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,-0.008,0.121,0.2,-0.0,0.009,-0.098,0.039,-0.063,0.072,0.098,-0.006
Paul George, PF      ,2024, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,-0.154,-0.231,0.2,0.25,0.04,0.004,0.047,-0.137,0.07,0.451,0.004
Paul George, PF      ,2025, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.277,-0.138,-0.055,0.44,0.25,-0.051,-0.13,-0.322,-0.053,0.071,-0.196,-0.136
Paul Millsap, PF      ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Millsap, PF      ,2016, Post-Contract Year 1,1.0,0.024,0.154,0.065,-0.0,0.889,-0.013,-0.104,-0.002,0.19,0.022,0.11,0.137,0.012,0.071,0.031,-0.0,0.308,-0.006,-0.055,-0.001,0.087,0.011,0.052,0.064
Paul Millsap, PF      ,2017, Contract Year 2     ,2.0,0.084,-0.013,0.194,-0.278,-0.0,-0.071,-0.126,0.006,-0.093,0.194,-0.055,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Millsap, PF      ,2019, Post-Contract Year 2,2.0,-0.246,-0.077,-0.355,-0.333,-0.111,0.017,0.025,-0.231,0.057,0.032,-0.041,-0.008,-0.179,-0.034,-0.298,-0.04,-0.059,0.045,0.08,-0.134,0.077,-0.072,0.007,0.025
Paul Millsap, PF      ,2020, Contract Year 3     ,3.0,-0.305,-0.269,-0.484,-0.5,-0.333,0.013,0.222,-0.272,-0.077,-0.174,-0.301,-0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Millsap, PF      ,2021, Post-Contract Year 3,3.0,-0.461,-0.397,-0.419,-0.5,-0.333,-0.0,-0.037,-0.441,-0.072,0.394,-0.233,-0.137,-0.126,-0.096,0.059,-0.0,-0.0,-0.006,-0.118,-0.132,0.003,0.256,0.047,0.009
Paul Pierce, SF      ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Pierce, SF      ,2016, Post-Contract Year 1,1.0,-0.487,-0.325,-0.5,-0.167,-0.0,-0.188,-0.203,-0.564,0.034,-0.3,-0.068,-0.12,-0.322,-0.194,-0.333,-0.091,-0.0,-0.104,-0.113,-0.393,0.017,-0.176,-0.035,-0.064
Paul Reed, C       ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Paul Zipser, SF      ,2017, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Zipser, SF      ,2018, Post-Contract Year 1,1.0,-0.273,-0.143,0.125,0.333,-0.25,-0.131,0.009,-0.347,0.111,0.25,0.227,0.099,-0.158,-0.077,0.059,0.143,-0.143,-0.07,0.004,-0.21,0.053,0.111,0.102,0.047
Payton Pritchard, SG      ,2021, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.333,0.385,1.0,99999.0,0.068,0.129,0.466,0.03,0.385,0.375,0.188
Payton Pritchard, SG      ,2022, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.056,0.538,0.333,99999.0,0.041,0.132,0.185,0.086,0.978,0.479,0.275
Payton Pritchard, PG      ,2023, Contract Year 1     ,1.0,-0.194,-0.163,-0.316,-0.4,-1.0,-0.052,-0.115,-0.246,-0.055,-0.405,-0.299,-0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payton Pritchard, PG      ,2024, Contract Year 2     ,2.0,0.381,0.488,0.789,-0.0,-0.0,0.077,-0.064,0.431,0.028,0.75,0.197,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payton Pritchard, PG      ,2025, Post-Contract Year 2,2.0,1.058,0.767,0.842,0.8,1.0,0.086,-0.011,1.266,0.04,0.31,0.168,0.253,0.197,0.086,0.014,0.286,0.333,0.004,0.028,0.226,0.006,-0.144,-0.012,0.013
Pelle Larsson, SG      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
